"ParticipantId","Event.Nr","CDA.nSCR","CDA.Latency","CDA.AmpSum","CDA.SCR","CDA.ISCR","CDA.PhasicMax","CDA.Tonic","TTP.nSCR","TTP.Latency","TTP.AmpSum","Global.Mean","Global.MaxDeflection","Event.Name","EmoId","ExpId","VideoId","Participant","Sex","Age","Language","RepId","Tonic","transfCDA.SCR","hand","Repeated"
"023m30ee",65,3,2.125,0.0475,0.0066,0.3151,0.1595,9.8677,0,NA,0,10.1168,0,12,"Disgust","Word",1378,23,"m",30,"ee",4,9.8677,0.6052773095983854,"R",FALSE
"023m30ee",66,1,3.313,0.1131,0.0151,0.7254,0.9012,9.8498,1,"2.625",0.0842,9.9155,0.074,9,"Happy","Word",1378,23,"m",30,"ee",4,9.8498,0.6575029333863087,"R",FALSE
"023m30ee",67,1,1.375,0.4498,0.0376,1.807,3.4507,9.8162,0,NA,0,10.1778,0.4208,11,"Neutral","Word",1378,23,"m",30,"ee",4,9.8162,0.7203089060086239,"R",FALSE
"023m30ee",68,1,3.25,0.0375,0.0106,0.5075,0.6389,9.8003,1,"3.125",0.0495,9.9413,0.013,13,"Fear","Word",1378,23,"m",30,"ee",4,9.8003,0.6346445962077066,"R",FALSE
"023m30ee",70,1,3.25,0.0479,0.0061,0.2921,0.3584,9.7294,1,"2.875",0.0215,9.7706,0.0226,14,"Surprise","Word",1378,23,"m",30,"ee",4,9.7294,0.6005276156373988,"R",FALSE
"023m30ee",71,1,1.813,0.0143,0.0031,0.1492,0.1773,9.6344,0,NA,0,9.6548,0.0027,9,"Happy","Word",1378,23,"m",30,"ee",5,9.6344,0.5612239154890168,"R",FALSE
"023m30ee",72,1,4,0.0364,0.0053,0.2565,0.255,9.5112,1,"3.562",0.0103,9.5459,0.0016,10,"Sad","Word",1378,23,"m",30,"ee",5,9.5112,0.5921443461623457,"R",FALSE
"023m30ee",73,1,3.25,0.5737,0.0746,3.5827,3.1706,9.4907,1,"2.438",1.3606,9.5718,0.4404,8,"Anger","Word",1378,23,"m",30,"ee",5,9.4907,0.7713897836697865,"R",FALSE
"023m30ee",74,1,3.563,0.6891,0.0667,3.2,4.1327,9.6864,1,"3.125",0.6764,10.4521,0.2471,13,"Fear","Word",1378,23,"m",30,"ee",5,9.6864,0.7628033354645729,"R",FALSE
"023m30ee",75,1,1.562,0.1466,0.015,0.7195,1.1925,10.0177,1,"1.437",0.0413,10.3976,0.0435,11,"Neutral","Word",1378,23,"m",30,"ee",5,10.0177,0.6570661978649148,"R",FALSE
"023m30ee",77,1,3,0.0525,0.0032,0.154,0.7337,10.0736,1,"3",0.0158,10.3545,0.0174,14,"Surprise","Word",1378,23,"m",30,"ee",5,10.0736,0.5630085598747346,"R",FALSE
"023m30ee",78,2,1.625,0.5327,0.069,3.3117,3.3655,9.998,1,"2.625",0.432,10.2808,0.3314,12,"Disgust","Word",1378,23,"m",30,"ee",6,9.998,0.7653937455992909,"R",FALSE
"023m30ee",79,1,3.812,0.0243,0.0072,0.348,1.18,10.0937,0,NA,0,10.5799,0.0616,14,"Surprise","Word",1378,23,"m",30,"ee",6,10.0937,0.6105668901268191,"R",FALSE
"023m30ee",82,1,3.25,0.25,0.0329,1.5789,1.8325,10.0125,1,"2.688",0.2254,10.0541,0.1841,8,"Anger","Word",1378,23,"m",30,"ee",6,10.0125,0.7107544538079642,"R",FALSE
"023m30ee",83,1,3.125,0.5591,0.0697,3.3452,4.2922,10.01,1,"2.688",0.4407,10.6063,0.3875,13,"Fear","Word",1378,23,"m",30,"ee",6,10.01,0.7661667097883653,"R",FALSE
"023m30ee",84,1,3.062,0.0185,0.0041,0.1968,0.1954,10.104,0,NA,0,10.3899,0,10,"Sad","Word",1378,23,"m",30,"ee",6,10.104,0.5771362930776811,"R",FALSE
"024m19ee",1,1,2.875,2.0377,0.235,11.2787,17.4791,8.667,1,"2.438",1.4735,10.9865,1.4932,1,"Anger","Face",1380,24,"m",19,"ee",1,8.667,0.8651806270213922,"R",FALSE
"024m19ee",2,1,2.5,0.484,0.0602,2.8896,2.1517,8.8507,1,"2",0.1417,10.0117,0.1446,2,"Happy","Face",1380,24,"m",19,"ee",1,8.8507,0.7550220743078064,"R",FALSE
"024m19ee",3,2,2,0.0443,0.0071,0.3402,0.278,9.1045,0,NA,0,9.4362,0,3,"Sad","Face",1380,24,"m",19,"ee",1,9.1045,0.6097135334019013,"R",FALSE
"024m19ee",4,1,2.125,0.0164,0.0024,0.1134,0.2166,8.7616,0,NA,0,8.8421,0,4,"Neutral","Face",1380,24,"m",19,"ee",1,8.7616,0.5470425705077887,"R",FALSE
"024m19ee",5,1,3,0.0802,0.0111,0.5323,0.5745,8.4308,1,"2.875",0.0241,8.447,0.0254,5,"Disgust","Face",1380,24,"m",19,"ee",1,8.4308,0.6375764949520487,"R",FALSE
"024m19ee",6,1,4,0.2985,0.0258,1.2371,2.7612,7.9657,1,"3.5",0.2596,7.9886,0.0533,6,"Fear","Face",1380,24,"m",19,"ee",1,7.9657,0.6936844681513998,"R",FALSE
"024m19ee",7,1,3.5,0.0984,0.0141,0.6745,0.6188,7.7642,1,"3.125",0.0347,7.8708,0.0288,7,"Surprise","Face",1380,24,"m",19,"ee",1,7.7642,0.6530131264414061,"R",FALSE
"024m19ee",8,3,1.938,0.0479,0.0064,0.3093,0.1708,7.5766,0,NA,0,7.6565,0,5,"Disgust","Face",1380,24,"m",19,"ee",2,7.5766,0.6034176336545163,"R",FALSE
"024m19ee",9,1,3.75,0.1042,0.0096,0.4586,0.9593,7.4136,1,"3.375",0.0927,7.4253,0.0371,6,"Fear","Face",1380,24,"m",19,"ee",2,7.4136,0.6283869008556464,"R",FALSE
"024m19ee",10,3,1.812,0.1318,0.0287,1.3767,0.6938,7.4331,0,NA,0,8.2406,0,2,"Happy","Face",1380,24,"m",19,"ee",2,7.4331,0.7011132741554139,"R",FALSE
"024m19ee",11,2,2.25,0.1264,0.0164,0.7883,1.0225,7.6525,1,"3.5",0.0563,7.9045,0.0258,7,"Surprise","Face",1380,24,"m",19,"ee",2,7.6525,0.662955510467419,"R",FALSE
"024m19ee",12,1,4,0.0196,0.0019,0.0913,0.2524,7.6293,0,NA,0,7.7335,0,3,"Sad","Face",1380,24,"m",19,"ee",2,7.6293,0.5344109646531148,"R",FALSE
"024m19ee",13,1,3.375,0.059,0.0096,0.4612,0.6159,7.4761,1,"3.187",0.029,7.5068,0.0268,1,"Anger","Face",1380,24,"m",19,"ee",2,7.4761,0.6283869008556464,"R",FALSE
"024m19ee",16,3,1.375,0.0462,0.0065,0.3105,0.1779,6.9525,0,NA,0,6.9966,0,2,"Happy","Face",1380,24,"m",19,"ee",3,6.9525,0.6043539092316518,"R",FALSE
"024m19ee",17,1,3,0.7464,0.099,4.7509,4.5376,6.8982,1,"1.875",0.8328,7.0481,0.7484,1,"Anger","Face",1380,24,"m",19,"ee",3,6.8982,0.7935303092087275,"R",FALSE
"024m19ee",18,3,1.688,0.2099,0.0302,1.4495,0.6608,7.3477,0,NA,0,8.2524,0,4,"Neutral","Face",1380,24,"m",19,"ee",3,7.3477,0.7046941955432138,"R",FALSE
"024m19ee",20,1,2.625,0.0178,0.0014,0.0678,0.1888,7.6663,0,NA,0,7.695,0,5,"Disgust","Face",1380,24,"m",19,"ee",3,7.6663,0.5183377074635478,"R",FALSE
"024m19ee",21,0,NA,0,0.0015,0.0717,0.1043,7.405,0,NA,0,7.4509,2e-4,6,"Fear","Face",1380,24,"m",19,"ee",3,7.405,0.5219262330470332,"R",FALSE
"024m19ee",22,1,3.438,0.0277,0.0027,0.1287,0.2806,7.2277,1,"3.375",0.1247,7.2309,0.0063,1,"Anger","Face",1380,24,"m",19,"ee",4,7.2277,0.5535238985626912,"R",FALSE
"024m19ee",23,1,2,0.011,0.0038,0.1813,0.1331,7.1089,0,NA,0,7.206,0,4,"Neutral","Face",1380,24,"m",19,"ee",4,7.1089,0.5727674900036294,"R",FALSE
"024m19ee",26,2,3,0.1394,0.0167,0.8011,0.6795,6.7369,1,"2.438",0.1089,6.7743,0.0874,2,"Happy","Face",1380,24,"m",19,"ee",4,6.7369,0.6641583653192603,"R",FALSE
"024m19ee",28,0,NA,0,0.0023,0.1104,0.1564,6.649,0,NA,0,6.7654,6e-4,6,"Fear","Face",1380,24,"m",19,"ee",4,6.649,0.5447193257474843,"R",FALSE
"024m19ee",30,1,1.25,0.0581,0.0064,0.3063,0.4181,6.5111,0,NA,0,6.556,0.0394,2,"Happy","Face",1380,24,"m",19,"ee",5,6.5111,0.6034176336545163,"R",FALSE
"024m19ee",31,2,1.188,0.8639,0.0582,2.7936,5.9947,6.4782,1,"2.938",0.9586,6.506,0.2023,6,"Fear","Face",1380,24,"m",19,"ee",5,6.4782,0.752475386078374,"R",FALSE
"024m19ee",32,4,1.187,0.0912,0.0105,0.5063,0.2899,7.0074,0,NA,0,7.4106,1e-4,4,"Neutral","Face",1380,24,"m",19,"ee",5,7.0074,0.634043317857943,"R",FALSE
"024m19ee",33,0,NA,0,0.0011,0.0505,0.1274,7.1767,0,NA,0,7.2592,0,5,"Disgust","Face",1380,24,"m",19,"ee",5,7.1767,0.5059868946568229,"R",FALSE
"024m19ee",36,3,1.687,0.0718,0.0092,0.4411,0.3976,6.8357,0,NA,0,6.952,0.0081,6,"Fear","Face",1380,24,"m",19,"ee",6,6.8357,0.6257181934212293,"R",FALSE
"024m19ee",42,2,1.312,0.0271,0.0053,0.2548,0.2581,6.3539,0,NA,0,6.5282,2e-4,5,"Disgust","Face",1380,24,"m",19,"ee",6,6.3539,0.5921443461623457,"R",FALSE
"024m19ee",43,1,2,0.2861,0.0478,2.2929,1.4147,7.8594,1,"2",0.0178,9.231,0.0197,11,"Neutral","Word",1380,24,"m",19,"ee",1,7.8594,0.7378070311723925,"R",FALSE
"024m19ee",44,1,3.438,1.7929,0.2419,11.6096,14.1132,8.4961,1,"2.625",1.7637,9.138,1.2561,14,"Surprise","Word",1380,24,"m",19,"ee",1,8.4961,0.8676879911550825,"R",FALSE
"024m19ee",45,4,1.312,0.1469,0.019,0.9108,0.4567,9.0437,0,NA,0,9.7426,0,12,"Disgust","Word",1380,24,"m",19,"ee",1,9.0437,0.6727835437432407,"R",FALSE
"024m19ee",47,1,3.375,0.1595,0.0199,0.9558,1.0465,9.089,1,"2.813",0.1153,9.1124,0.0929,13,"Fear","Word",1380,24,"m",19,"ee",1,9.089,0.6759044529456991,"R",FALSE
"024m19ee",48,3,1.063,0.3373,0.0398,1.9109,1.487,9.0328,1,"3.125",0.034,9.7758,0.0363,9,"Happy","Word",1380,24,"m",19,"ee",1,9.0328,0.724416455877311,"R",FALSE
"024m19ee",49,3,1.687,0.0397,0.0067,0.3203,0.2286,9.0354,0,NA,0,9.3161,0,10,"Sad","Word",1380,24,"m",19,"ee",1,9.0354,0.6061882029171584,"R",FALSE
"024m19ee",52,1,2.812,0.0124,0.0022,0.1053,0.1717,8.3147,0,NA,0,8.3223,0,12,"Disgust","Word",1380,24,"m",19,"ee",2,8.3147,0.5423033260843296,"R",FALSE
"024m19ee",53,1,3.187,0.0163,0.0029,0.1392,0.1692,8.0554,0,NA,0,8.0848,0,9,"Happy","Word",1380,24,"m",19,"ee",2,8.0554,0.5574934892457756,"R",FALSE
"024m19ee",54,1,1.875,0.0302,0.0035,0.1656,0.2161,7.8379,0,NA,0,7.8691,5e-4,13,"Fear","Word",1380,24,"m",19,"ee",2,7.8379,0.5680764745403294,"R",FALSE
"024m19ee",55,0,NA,0,0.0022,0.1032,0.1509,7.6351,0,NA,0,7.7009,0.0027,14,"Surprise","Word",1380,24,"m",19,"ee",2,7.6351,0.5423033260843296,"R",FALSE
"024m19ee",60,1,2.062,0.0369,0.0052,0.2473,0.2816,6.7753,1,"1.75",0.0111,6.8099,0.0114,8,"Anger","Word",1380,24,"m",19,"ee",3,6.7753,0.5910174916346509,"R",FALSE
"024m19ee",63,0,NA,0,0.0015,0.0714,0.0463,6.4441,0,NA,0,6.4789,0,13,"Fear","Word",1380,24,"m",19,"ee",3,6.4441,0.5219262330470332,"R",FALSE
"024m19ee",64,0,NA,0,0.0011,0.053900000000000003,0.0577,6.3531,0,NA,0,6.3777,0,8,"Anger","Word",1380,24,"m",19,"ee",4,6.3531,0.5059868946568229,"R",FALSE
"024m19ee",67,1,1.75,0.0142,0.0015,0.0733,0.1212,6.1356,0,NA,0,6.1566,0.0031,11,"Neutral","Word",1380,24,"m",19,"ee",4,6.1356,0.5219262330470332,"R",FALSE
"024m19ee",71,2,2,0.0324,0.0041,0.1953,0.1367,5.8524,1,"1.625",0.0146,5.8681,0.0149,9,"Happy","Word",1380,24,"m",19,"ee",5,5.8524,0.5771362930776811,"R",FALSE
"024m19ee",77,1,1.062,0.0376,0.0032,0.1556,0.2227,5.5591,0,NA,0,5.5979,0.0231,14,"Surprise","Word",1380,24,"m",19,"ee",5,5.5591,0.5630085598747346,"R",FALSE
"024m19ee",80,1,3.438,0.0101,0.0014,0.069,0.1029,5.4391,0,NA,0,5.4402,0.0038,9,"Happy","Word",1380,24,"m",19,"ee",6,5.4391,0.5183377074635478,"R",FALSE
"024m19ee",81,1,1.938,0.0213,0.0023,0.109,0.1587,5.4006,1,"1.563",0.0115,5.4175,0.0118,11,"Neutral","Word",1380,24,"m",19,"ee",6,5.4006,0.5447193257474843,"R",FALSE
"024m19ee",84,0,NA,0,0.0021,0.0989,0.0666,5.2797,0,NA,0,5.3383,0,10,"Sad","Word",1380,24,"m",19,"ee",6,5.2797,0.5397863891000024,"R",FALSE
"025m21ru",1,2,1.812,1.7258,0.2381,11.4287,9.5433,25.1397,1,"2.812",0.0753,29.899,0.9171,1,"Anger","Face",1381,25,"m",21,"ru",1,25.1397,0.8663152102279255,"R",FALSE
"025m21ru",2,2,1.813,2.1432,0.2399,11.514,10.4428,25.71,2,"1.563",0.8783,28.5435,0.4898,2,"Happy","Face",1381,25,"m",21,"ru",1,25.71,0.8669679140403832,"R",FALSE
"025m21ru",3,2,2.062,0.538,0.066,3.1667,3.8644,25.9341,1,"1.875",0.1291,27.1976,0.1376,3,"Sad","Face",1381,25,"m",21,"ru",1,25.9341,0.7619989862358131,"R",FALSE
"025m21ru",4,3,1.062,0.3673,0.0468,2.2478,1.6241,25.7403,1,"2.125",0.0242,26.1931,0.0286,4,"Neutral","Face",1381,25,"m",21,"ru",1,25.7403,0.7362487751832398,"R",FALSE
"025m21ru",5,2,1.812,0.6575,0.0959,4.6043,3.7821,24.9661,1,"2.625",0.3462,25.4223,0.3178,5,"Disgust","Face",1381,25,"m",21,"ru",1,24.9661,0.7910097938312511,"R",FALSE
"025m21ru",6,2,1.875,0.4667,0.0631,3.0292,3.1081,24.3596,1,"2.687",0.243,24.8012,0.2514,6,"Fear","Face",1381,25,"m",21,"ru",1,24.3596,0.7585827031946171,"R",FALSE
"025m21ru",7,0,NA,0,0.0217,1.0436,3.1347,24.0469,0,NA,0,24.8096,0.1843,7,"Surprise","Face",1381,25,"m",21,"ru",1,24.0469,0.6817826943866521,"R",FALSE
"025m21ru",8,2,1.875,0.5774,0.0739,3.5469,4.2722,23.9928,1,"2.563",0.5182,24.4642,0.3547,5,"Disgust","Face",1381,25,"m",21,"ru",2,23.9928,0.7706628848259384,"R",FALSE
"025m21ru",9,2,1.875,0.1272,0.0367,1.7635,1.5563,23.909300000000002,1,"3.625",0.5584,24.3726,0.0061,6,"Fear","Face",1381,25,"m",21,"ru",2,23.909300000000002,0.7185659046118135,"R",FALSE
"025m21ru",10,2,1.563,0.6231,0.0813,3.904,3.6194,23.8129,1,"2.563",0.3452,24.4194,0.3209,2,"Happy","Face",1381,25,"m",21,"ru",2,23.8129,0.7780527724101047,"R",FALSE
"025m21ru",11,3,1.75,0.3989,0.051,2.448,2.3349,23.8386,1,"3.25",0.1694,24.4139,0.1134,7,"Surprise","Face",1381,25,"m",21,"ru",2,23.8386,0.7426035441511506,"R",FALSE
"025m21ru",12,2,3.625,0.0615,0.0029,0.1379,0.58,23.9988,0,NA,0,24.4921,5e-4,3,"Sad","Face",1381,25,"m",21,"ru",2,23.9988,0.5574934892457756,"R",FALSE
"025m21ru",13,3,1.125,0.4137,0.0583,2.798,1.8566,24.1091,1,"2",0.8246,24.3772,0.3002,1,"Anger","Face",1381,25,"m",21,"ru",2,24.1091,0.7526045775229707,"R",FALSE
"025m21ru",14,4,1.625,0.1352,0.0159,0.7611,0.5266,24.192,0,NA,0,24.5073,0.0044,4,"Neutral","Face",1381,25,"m",21,"ru",2,24.192,0.6609060271249483,"R",FALSE
"025m21ru",15,4,1.125,0.2681,0.03,1.4384,1.1085,24.199,1,"2.688",0.1042,24.4429,0.063,3,"Sad","Face",1381,25,"m",21,"ru",3,24.199,0.7042261140012369,"R",FALSE
"025m21ru",16,1,3,1.0002,0.128,6.1427,8.3032,24.1525,1,"2.25",0.8614,24.6863,0.8547,2,"Happy","Face",1381,25,"m",21,"ru",3,24.1525,0.8141810630738088,"R",FALSE
"025m21ru",17,3,1.437,0.5218,0.0623,2.9887,3.0834,24.1947,1,"3",0.3389,24.6582,0.2275,1,"Anger","Face",1381,25,"m",21,"ru",3,24.1947,0.7576154186740596,"R",FALSE
"025m21ru",18,1,1.125,0.3392,0.0226,1.0847,3.8377,24.4187,0,NA,0,25.0295,0.2164,4,"Neutral","Face",1381,25,"m",21,"ru",3,24.4187,0.6845589359220965,"R",FALSE
"025m21ru",19,2,1.562,0.6215,0.0821,3.9404,4.7748,24.4829,1,"2.312",0.5058,24.9003,0.5084,7,"Surprise","Face",1381,25,"m",21,"ru",3,24.4829,0.7788150148103977,"R",FALSE
"025m21ru",20,2,1.063,0.534,0.0636,3.0516,4.6755,24.5408,1,"2.625",0.3846,24.9607,0.3861,5,"Disgust","Face",1381,25,"m",21,"ru",3,24.5408,0.759181666166054,"R",FALSE
"025m21ru",21,4,1.563,0.0913,0.0112,0.538,0.3359,24.6444,0,NA,0,24.9043,0.0052,6,"Fear","Face",1381,25,"m",21,"ru",3,24.6444,0.6381485727697583,"R",FALSE
"025m21ru",22,1,3.187,0.3965,0.0523,2.5108,3.518,24.6841,1,"2.375",0.3572,24.8614,0.3499,1,"Anger","Face",1381,25,"m",21,"ru",4,24.6841,0.7444750865186962,"R",FALSE
"025m21ru",23,3,1.188,0.0484,0.005,0.2396,0.3096,24.6453,0,NA,0,24.8555,0.0057,4,"Neutral","Face",1381,25,"m",21,"ru",4,24.6453,0.5887040186524746,"R",FALSE
"025m21ru",24,2,1,0.2335,0.0215,1.0342,1.1765,24.7527,1,"2.875",0.0173,25.1345,0.0637,5,"Disgust","Face",1381,25,"m",21,"ru",4,24.7527,0.6811517017772152,"R",FALSE
"025m21ru",25,1,3.5,0.4836,0.0515,2.471,2.314,24.781,1,"2.75",0.3456,25.1031,0.1895,7,"Surprise","Face",1381,25,"m",21,"ru",4,24.781,0.7433283946912687,"R",FALSE
"025m21ru",26,1,3,0.7011,0.0806,3.8693,6.2723,24.8004,1,"2.562",0.5789,25.3908,0.5843,2,"Happy","Face",1381,25,"m",21,"ru",4,24.8004,0.7773802524383201,"R",FALSE
"025m21ru",27,3,1.562,0.2657,0.0307,1.4714,1.0239,24.9288,1,"2.562",0.1369,25.2707,0.0907,3,"Sad","Face",1381,25,"m",21,"ru",4,24.9288,0.7058523054602321,"R",FALSE
"025m21ru",28,1,3.063,0.6365,0.0859,4.1253,5.2868,25.0451,1,"2.5",0.6113,25.3093,0.591,6,"Fear","Face",1381,25,"m",21,"ru",4,25.0451,0.7823468105493082,"R",FALSE
"025m21ru",29,3,1.188,0.1087,0.011,0.5292,0.4371,25.1052,0,NA,0,25.3768,0.0106,7,"Surprise","Face",1381,25,"m",21,"ru",5,25.1052,0.6369997597182926,"R",FALSE
"025m21ru",30,3,1.5,0.2015,0.0262,1.2573,0.8968,25.1633,1,"1.312",0.1557,25.3098,0.1585,2,"Happy","Face",1381,25,"m",21,"ru",5,25.1633,0.6947525174575973,"R",FALSE
"025m21ru",31,2,2.25,0.1446,0.017,0.8166,0.7796,25.106,1,"2.125",0.0686,25.25,0.072,6,"Fear","Face",1381,25,"m",21,"ru",5,25.106,0.6653419276899564,"R",FALSE
"025m21ru",32,3,1.25,0.0767,0.0087,0.4191,0.3371,25.0246,0,NA,0,25.2388,0.0058,4,"Neutral","Face",1381,25,"m",21,"ru",5,25.0246,0.6222314027202315,"R",FALSE
"025m21ru",33,2,2.062,0.0922,0.0117,0.5619,0.5397,24.9891,1,"2.437",0.0415,25.1288,0.0458,5,"Disgust","Face",1381,25,"m",21,"ru",5,24.9891,0.6409417859618509,"R",FALSE
"025m21ru",34,0,NA,0,0.008,0.3862,0.7157,24.9676,1,"3.562",0.3089,25.0533,0.0061,3,"Sad","Face",1381,25,"m",21,"ru",5,24.9676,0.6170338627200096,"R",FALSE
"025m21ru",35,2,1.125,0.2182,0.0365,1.7506,1.9182,24.9317,1,"2.563",0.4722,25.1764,0.1102,1,"Anger","Face",1381,25,"m",21,"ru",5,24.9317,0.7181733519353207,"R",FALSE
"025m21ru",36,2,1.375,0.6858,0.087,4.1766,3.8184,24.9625,0,NA,0,25.5634,0.4711,6,"Fear","Face",1381,25,"m",21,"ru",6,24.9625,0.7833429249008297,"R",FALSE
"025m21ru",37,3,2.188,0.1017,0.0109,0.5224,0.7025,25.1724,0,NA,0,25.6926,0.0113,2,"Happy","Face",1381,25,"m",21,"ru",6,25.1724,0.6364182862899889,"R",FALSE
"025m21ru",38,4,1.562,0.0717,0.0152,0.7295,0.5542,25.3615,0,NA,0,25.6818,0.0047,7,"Surprise","Face",1381,25,"m",21,"ru",6,25.3615,0.6579370735629497,"R",FALSE
"025m21ru",39,1,3.188,0.2627,0.0342,1.6434,1.7476,25.4335,1,"2.688",0.5266,25.5658,0.1916,1,"Anger","Face",1381,25,"m",21,"ru",6,25.4335,0.7135141835034426,"R",FALSE
"025m21ru",40,3,1.937,0.0814,0.0101,0.4825,0.5046,25.4656,0,NA,0,25.7434,0.0108,4,"Neutral","Face",1381,25,"m",21,"ru",6,25.4656,0.6315854803695446,"R",FALSE
"025m21ru",41,3,2.062,0.0734,0.0099,0.4752,0.4032,25.4972,1,"3.375",0.0167,25.6241,0.0126,3,"Sad","Face",1381,25,"m",21,"ru",6,25.4972,0.6303235297139818,"R",FALSE
"025m21ru",42,1,4,0.0824,0.0071,0.3428,0.4171,25.4852,1,"3",0.0565,25.5354,0.0227,5,"Disgust","Face",1381,25,"m",21,"ru",6,25.4852,0.6097135334019013,"R",FALSE
"025m21ru",43,1,1.938,2.2198,0.2457,11.7918,17.0698,24.7667,1,"1.563",1.4121,28.0683,1.4343,11,"Neutral","Word",1381,25,"m",21,"ru",1,24.7667,0.869041499018071,"R",FALSE
"025m21ru",44,3,1.063,0.9997,0.113,5.424,5.337,25.6717,1,"1.625",0.35,27.7581,0.3596,14,"Surprise","Word",1381,25,"m",21,"ru",1,25.6717,0.8040958937942719,"R",FALSE
"025m21ru",45,2,2.312,1.0759,0.1387,6.6572,4.918,26.925,1,"1.687",0.889,27.7369,0.89,12,"Disgust","Word",1381,25,"m",21,"ru",1,26.925,0.8207438669146165,"R",FALSE
"025m21ru",46,3,1.187,0.4835,0.0601,2.8846,1.623,26.992,1,"2.375",2.8797,27.6918,0.134,8,"Anger","Word",1381,25,"m",21,"ru",1,26.992,0.7548965615081293,"R",FALSE
"025m21ru",47,1,1.875,0.8979,0.129,6.19,5.0739,27.431,2,"1.5",0.565,29.3312,0.447,13,"Fear","Word",1381,25,"m",21,"ru",1,27.431,0.8148149168165718,"R",FALSE
"025m21ru",48,3,1.875,0.3355,0.045,2.1604,1.8925,28.197,1,"2.688",0.0991,29.1072,0.0968,9,"Happy","Word",1381,25,"m",21,"ru",1,28.197,0.7333668103113783,"R",FALSE
"025m21ru",49,3,1.062,0.1887,0.0262,1.2587,1.4725,28.3351,1,"3.375",0.0503,28.6881,0.0475,10,"Sad","Word",1381,25,"m",21,"ru",1,28.3351,0.6947525174575973,"R",FALSE
"025m21ru",50,3,1.125,0.5912,0.0705,3.3857,3.2641,27.9794,1,"2.5",0.2532,28.3137,0.2347,8,"Anger","Word",1381,25,"m",21,"ru",2,27.9794,0.7670415884032074,"R",FALSE
"025m21ru",51,4,1.5,0.2532,0.0295,1.4178,0.957,27.5571,0,NA,0,28.1125,0.0025,11,"Neutral","Word",1381,25,"m",21,"ru",2,27.5571,0.703043506928521,"R",FALSE
"025m21ru",52,2,1.437,0.4684,0.0562,2.696,3.2679,27.3655,2,"1.125",0.2433,27.8215,0.2198,12,"Disgust","Word",1381,25,"m",21,"ru",2,27.3655,0.7498486804497733,"R",FALSE
"025m21ru",53,3,1.313,0.0926,0.0113,0.5401,0.4872,27.2623,0,NA,0,27.4779,0.0049,9,"Happy","Word",1381,25,"m",21,"ru",2,27.2623,0.6387160718666474,"R",FALSE
"025m21ru",54,3,1.312,0.0784,0.0338,1.6207,5.0349,26.9932,1,"3.812",1.1105,27.262,0.0102,13,"Fear","Word",1381,25,"m",21,"ru",2,26.9932,0.7126752389693153,"R",FALSE
"025m21ru",55,4,1.375,0.3607,0.0385,1.8493,1.0568,26.8336,1,"3.375",0.0475,27.3338,0.023,14,"Surprise","Word",1381,25,"m",21,"ru",2,26.8336,0.7220147551741503,"R",FALSE
"025m21ru",56,2,1.375,0.1466,0.0167,0.8016,0.9175,26.8451,1,"1.188",0.0356,27.1505,0.0395,10,"Sad","Word",1381,25,"m",21,"ru",2,26.8451,0.6641583653192603,"R",FALSE
"025m21ru",57,2,1.25,0.1658,0.0189,0.9065,0.924,26.7898,1,"2.812",0.0524,26.9395,0.055,14,"Surprise","Word",1381,25,"m",21,"ru",3,26.7898,0.6724286056852132,"R",FALSE
"025m21ru",58,0,NA,0,0.0028,0.132,0.1011,26.6973,0,NA,0,26.8346,0.0015,11,"Neutral","Word",1381,25,"m",21,"ru",3,26.6973,0.5555405994913308,"R",FALSE
"025m21ru",59,1,2.875,0.0458,0.017,0.8141,1.3669,26.5674,1,"3.437",0.1712,26.6544,0.0173,9,"Happy","Word",1381,25,"m",21,"ru",3,26.5674,0.6653419276899564,"R",FALSE
"025m21ru",60,1,2.187,0.0414,0.0906,4.3477,9.0759,26.48,1,"2.187",1.3391,26.6153,0.2435,8,"Anger","Word",1381,25,"m",21,"ru",3,26.48,0.7865255222529607,"R",FALSE
"025m21ru",61,2,1.312,0.4257,0.055,2.6421,2.5345,26.6137,0,NA,0,28.0351,6e-4,10,"Sad","Word",1381,25,"m",21,"ru",3,26.6137,0.748231984507623,"R",FALSE
"025m21ru",62,3,1.5,0.1311,0.0257,1.2313,0.8703,27.0008,1,"3.375",0.2123,27.5065,0.0137,12,"Disgust","Word",1381,25,"m",21,"ru",3,27.0008,0.6934151280888541,"R",FALSE
"025m21ru",63,1,1.687,0.2808,0.0353,1.6929,2.0401,27.1579,1,"1.187",0.1741,27.6379,0.1818,13,"Fear","Word",1381,25,"m",21,"ru",3,27.1579,0.7157765573225376,"R",FALSE
"025m21ru",64,1,2.25,0.643,0.0922,4.4262,5.7627,27.0883,2,"1.688",0.8067,27.753,0.4947,8,"Anger","Word",1381,25,"m",21,"ru",4,27.0883,0.7879036132298622,"R",FALSE
"025m21ru",65,1,3.312,0.2169,0.0312,1.4971,1.2405,27.1547,1,"3.187",0.0488,27.8239,0.0388,12,"Disgust","Word",1381,25,"m",21,"ru",4,27.1547,0.7069935625602157,"R",FALSE
"025m21ru",66,2,1.75,0.4055,0.0522,2.5049,2.3308,27.2846,1,"2.312",0.2776,27.6594,0.2732,9,"Happy","Word",1381,25,"m",21,"ru",4,27.2846,0.7443326168389582,"R",FALSE
